mean 100 episode reward,steps,% time spent exploring,episodes
-1.1,406806,80,106900
-1.0,407298,80,107000
-1.0,407656,80,107100
-1.3,408082,80,107200
-1.3,408570,79,107300
-1.1,408991,79,107400
-1.1,409387,79,107500
-0.9,409787,79,107600
-1.3,410207,79,107700
-1.3,410604,79,107800
-1.2,411034,79,107900
-1.2,411441,79,108000
-1.2,411837,79,108100
-1.1,412287,79,108200
-1.3,412678,79,108300
-1.2,413049,79,108400
-1.1,413484,79,108500
-1.2,413929,79,108600
-1.5,414362,79,108700
-1.2,414803,79,108800
-1.1,415200,79,108900
-1.1,415606,79,109000
-1.3,416016,79,109100
-1.4,416460,79,109200
-1.3,416881,79,109300
-1.2,417312,79,109400
-1.0,417693,79,109500
-1.3,418142,79,109600
-1.2,418539,79,109700
-1.2,418971,79,109800
-1.0,419337,79,109900
-1.3,419720,79,110000
-1.2,420139,79,110100
-0.9,420530,79,110200
-1.4,420937,79,110300
-1.1,421365,79,110400
-1.1,421779,79,110500
-1.2,422179,79,110600
-1.1,422605,79,110700
-1.2,423042,79,110800
-1.0,423428,79,110900
-0.9,423814,79,111000
-0.9,424256,79,111100
-1.1,424623,79,111200
-1.1,425055,79,111300
-1.1,425485,79,111400
-1.0,425875,79,111500
-1.2,426263,79,111600
-1.2,426686,79,111700
-1.1,427041,79,111800
-1.2,427426,79,111900
-1.3,427837,79,112000
-1.1,428268,79,112100
-1.3,428674,78,112200
-1.2,429103,78,112300
-1.2,429551,78,112400
-1.2,429978,78,112500
-1.1,430406,78,112600
-1.2,430793,78,112700
-1.3,431230,78,112800
-1.2,431639,78,112900
-1.3,432058,78,113000
-1.1,432465,78,113100
-1.2,432862,78,113200
-1.5,433349,78,113300
-1.2,433756,78,113400
-1.2,434177,78,113500
-1.3,434585,78,113600
-1.1,435002,78,113700
-1.0,435419,78,113800
-1.2,435816,78,113900
-1.3,436283,78,114000
-1.1,436639,78,114100
-1.3,437059,78,114200
-1.1,437491,78,114300
-1.4,437885,78,114400
-1.2,438298,78,114500
-1.2,438718,78,114600
-0.9,439128,78,114700
-1.1,439527,78,114800
-1.1,439918,78,114900
-1.2,440382,78,115000
-1.3,440784,78,115100
-1.1,441207,78,115200
-1.0,441619,78,115300
-1.1,442045,78,115400
-1.1,442420,78,115500
-1.2,442887,78,115600
-1.3,443335,78,115700
-1.1,443808,78,115800
-1.4,444236,78,115900
-1.2,444639,78,116000
-1.2,445044,78,116100
-1.2,445447,78,116200
-1.5,445876,78,116300
-1.3,446283,78,116400
-1.2,446739,78,116500
-1.3,447170,78,116600
-1.3,447643,78,116700
-1.0,448053,78,116800
-1.2,448480,78,116900
-1.1,448894,78,117000
-1.2,449274,77,117100
-1.3,449754,77,117200
-1.0,450161,77,117300
-1.1,450589,77,117400
-1.2,450976,77,117500
-1.4,451416,77,117600
-1.2,451858,77,117700
-1.1,452254,77,117800
-1.1,452671,77,117900
-1.3,453135,77,118000
-1.3,453614,77,118100
-1.3,454053,77,118200
-1.3,454503,77,118300
-1.1,454920,77,118400
-1.2,455350,77,118500
-1.2,455783,77,118600
-1.3,456217,77,118700
-1.3,456680,77,118800
-1.0,457072,77,118900
-1.1,457502,77,119000
-1.1,457884,77,119100
-1.2,458331,77,119200
-1.0,458710,77,119300
-0.9,459103,77,119400
-1.1,459593,77,119500
-1.1,459990,77,119600
-1.0,460373,77,119700
-1.0,460793,77,119800
-1.0,461200,77,119900
-1.0,461590,77,120000
-1.1,462053,77,120100
-1.0,462463,77,120200
-1.0,462853,77,120300
-1.2,463282,77,120400
-1.1,463719,77,120500
-1.4,464140,77,120600
-1.3,464554,77,120700
-1.4,464985,77,120800
-1.3,465454,77,120900
-1.2,465920,77,121000
-1.0,466387,77,121100
-1.2,466789,77,121200
-1.1,467212,77,121300
-1.3,467639,77,121400
-1.3,468054,77,121500
-1.3,468507,77,121600
-1.2,468929,77,121700
-1.0,469342,77,121800
-1.3,469835,76,121900
-1.1,470240,76,122000
-1.3,470699,76,122100
-1.3,471180,76,122200
-1.2,471632,76,122300
-1.3,472062,76,122400
-1.1,472454,76,122500
-0.9,472838,76,122600
-1.1,473325,76,122700
-0.8,473729,76,122800
-1.2,474155,76,122900
-1.1,474566,76,123000
-1.1,475040,76,123100
-1.1,475428,76,123200
-1.3,475868,76,123300
-1.1,476299,76,123400
-1.1,476690,76,123500
-1.1,477134,76,123600
-1.2,477568,76,123700
-1.3,478018,76,123800
-1.2,478492,76,123900
-1.3,478996,76,124000
-1.4,479467,76,124100
-1.3,479906,76,124200
-1.1,480340,76,124300
-1.1,480745,76,124400
-1.2,481161,76,124500
-1.2,481569,76,124600
-1.3,482051,76,124700
-1.1,482468,76,124800
-1.0,482891,76,124900
-1.2,483358,76,125000
-1.3,483795,76,125100
-1.0,484206,76,125200
-1.0,484648,76,125300
-1.3,485045,76,125400
-1.1,485458,76,125500
-1.3,485883,76,125600
-1.0,486281,76,125700
-1.2,486690,76,125800
-1.0,487162,76,125900
-1.2,487622,76,126000
-1.0,488002,76,126100
-1.2,488469,76,126200
-1.3,488910,76,126300
-1.2,489294,76,126400
-1.2,489722,76,126500
-1.2,490125,75,126600
-1.1,490578,75,126700
-0.9,490996,75,126800
-1.3,491437,75,126900
-1.1,491857,75,127000
-1.0,492331,75,127100
-1.2,492756,75,127200
-1.2,493198,75,127300
-1.4,493643,75,127400
-1.0,494075,75,127500
-1.0,494513,75,127600
-1.2,494887,75,127700
-1.1,495296,75,127800
-1.2,495717,75,127900
-1.3,496169,75,128000
-1.2,496615,75,128100
-1.2,497034,75,128200
-1.1,497463,75,128300
-1.0,497913,75,128400
-1.0,498344,75,128500
-1.2,498781,75,128600
-1.0,499215,75,128700
-1.1,499586,75,128800
-1.2,500064,75,128900
-1.2,500546,75,129000
-1.3,501011,75,129100
-1.1,501465,75,129200
-1.0,501926,75,129300
-0.9,502334,75,129400
-1.0,502767,75,129500
-1.2,503193,75,129600
-1.2,503612,75,129700
-0.9,504022,75,129800
-1.2,504486,75,129900
-1.2,504929,75,130000
-1.2,505366,75,130100
-1.0,505812,75,130200
-1.0,506186,75,130300
-1.2,506575,75,130400
-1.3,507002,75,130500
-1.1,507422,75,130600
-1.1,507856,75,130700
-1.4,508297,75,130800
-1.1,508755,75,130900
-1.4,509155,75,131000
-1.2,509575,75,131100
-1.1,510007,75,131200
-1.2,510454,74,131300
-1.3,510895,74,131400
-1.2,511336,74,131500
-1.2,511773,74,131600
-0.9,512175,74,131700
-1.0,512621,74,131800
-1.1,513046,74,131900
-1.3,513496,74,132000
-1.1,513917,74,132100
-1.0,514355,74,132200
-1.3,514780,74,132300
-0.9,515217,74,132400
-1.2,515640,74,132500
-1.1,516086,74,132600
-1.0,516514,74,132700
-1.2,516989,74,132800
-1.5,517477,74,132900
-0.9,517846,74,133000
-1.3,518291,74,133100
-0.9,518706,74,133200
-1.2,519142,74,133300
-1.2,519583,74,133400
-1.1,520034,74,133500
-1.1,520498,74,133600
-1.2,521006,74,133700
-1.2,521476,74,133800
-1.3,521944,74,133900
-1.2,522387,74,134000
-1.0,522796,74,134100
-1.1,523223,74,134200
-1.0,523641,74,134300
-1.2,524098,74,134400
-1.3,524571,74,134500
-1.2,525024,74,134600
-1.3,525456,74,134700
-1.0,525881,74,134800
-1.1,526289,74,134900
-1.1,526710,74,135000
-1.1,527151,74,135100
-0.9,527538,74,135200
-1.2,528005,74,135300
-1.1,528420,74,135400
-1.0,528809,74,135500
-1.1,529232,74,135600
-1.3,529661,74,135700
-1.0,530134,74,135800
-1.2,530575,74,135900
-1.1,531030,73,136000
-1.3,531480,73,136100
-0.9,531895,73,136200
-0.9,532311,73,136300
-1.2,532814,73,136400
-1.2,533256,73,136500
-1.0,533654,73,136600
-0.8,534091,73,136700
-1.1,534545,73,136800
-1.3,535009,73,136900
-1.1,535476,73,137000
-1.0,535847,73,137100
-0.9,536284,73,137200
-1.0,536690,73,137300
-1.3,537172,73,137400
-1.0,537593,73,137500
-1.0,538032,73,137600
-1.0,538537,73,137700
-1.1,539003,73,137800
-1.2,539485,73,137900
-1.2,539952,73,138000
-1.4,540397,73,138100
-1.1,540888,73,138200
-1.0,541361,73,138300
-1.1,541734,73,138400
-0.9,542195,73,138500
-1.0,542633,73,138600
-0.9,543087,73,138700
-1.0,543479,73,138800
-1.1,543896,73,138900
-1.0,544261,73,139000
-1.0,544709,73,139100
-1.0,545138,73,139200
-0.9,545574,73,139300
-1.1,546085,73,139400
-1.0,546505,73,139500
-1.0,546925,73,139600
-1.2,547426,73,139700
-1.1,547908,73,139800
-1.0,548372,73,139900
-0.9,548796,73,140000
-1.2,549222,73,140100
-1.4,549646,73,140200
-1.0,550094,73,140300
-1.3,550539,73,140400
-1.1,551049,72,140500
-1.0,551473,72,140600
-1.0,551904,72,140700
-1.4,552396,72,140800
-1.3,552864,72,140900
-1.0,553286,72,141000
-1.1,553744,72,141100
-1.2,554203,72,141200
-1.3,554693,72,141300
-1.1,555169,72,141400
-1.1,555605,72,141500
-1.0,556011,72,141600
-1.0,556435,72,141700
-1.0,556815,72,141800
-1.2,557250,72,141900
-1.0,557666,72,142000
-1.3,558116,72,142100
-1.1,558553,72,142200
-1.2,559003,72,142300
-0.9,559456,72,142400
-1.0,559929,72,142500
-0.9,560418,72,142600
-1.0,560790,72,142700
-1.3,561276,72,142800
-0.9,561670,72,142900
-1.2,562121,72,143000
-1.0,562588,72,143100
-0.9,563045,72,143200
-1.1,563567,72,143300
-1.0,563980,72,143400
-1.2,564459,72,143500
-0.9,564944,72,143600
-0.9,565365,72,143700
-1.1,565829,72,143800
-1.1,566259,72,143900
-1.1,566693,72,144000
-1.1,567150,72,144100
-1.3,567608,72,144200
-1.0,568064,72,144300
-1.0,568513,72,144400
-1.1,568986,72,144500
-1.3,569466,72,144600
-1.0,569952,72,144700
-1.1,570388,72,144800
-1.2,570972,72,144900
-1.1,571419,72,145000
-1.2,571903,71,145100
-1.2,572321,71,145200
-0.9,572771,71,145300
-1.0,573198,71,145400
-1.2,573649,71,145500
-1.2,574119,71,145600
-0.8,574562,71,145700
-1.1,574999,71,145800
-1.3,575457,71,145900
-1.1,575907,71,146000
-0.9,576333,71,146100
-1.2,576806,71,146200
-1.2,577289,71,146300
-1.3,577679,71,146400
-1.1,578103,71,146500
-1.0,578544,71,146600
-1.0,578945,71,146700
-1.1,579356,71,146800
-1.4,579812,71,146900
-1.1,580279,71,147000
-1.1,580754,71,147100
-0.9,581210,71,147200
-1.1,581626,71,147300
-1.2,582116,71,147400
-1.1,582564,71,147500
-1.0,582999,71,147600
-1.0,583480,71,147700
-1.3,583948,71,147800
-1.0,584376,71,147900
-1.2,584867,71,148000
-1.3,585324,71,148100
-1.2,585805,71,148200
-1.2,586289,71,148300
-1.1,586758,71,148400
-1.1,587205,71,148500
-1.1,587632,71,148600
-0.9,588070,71,148700
-1.1,588530,71,148800
-1.2,589050,71,148900
-1.1,589517,71,149000
-1.2,589959,71,149100
-1.2,590432,71,149200
-1.1,590923,71,149300
-1.2,591411,71,149400
-1.1,591863,70,149500
-1.2,592358,70,149600
-0.9,592831,70,149700
-1.0,593296,70,149800
-1.2,593768,70,149900
-1.4,594320,70,150000
-1.0,594809,70,150100
-1.2,595276,70,150200
-1.2,595728,70,150300
-1.3,596224,70,150400
-1.3,596655,70,150500
-1.1,597109,70,150600
-1.0,597563,70,150700
-1.3,598056,70,150800
-1.0,598591,70,150900
-0.9,599041,70,151000
-1.1,599541,70,151100
-1.2,600008,70,151200
-1.1,600428,70,151300
-1.1,600867,70,151400
-1.1,601325,70,151500
-0.9,601778,70,151600
-1.2,602252,70,151700
-1.0,602682,70,151800
-1.1,603140,70,151900
-1.0,603547,70,152000
-1.0,603991,70,152100
-1.0,604500,70,152200
-0.9,604992,70,152300
-1.0,605439,70,152400
-1.1,605927,70,152500
-1.0,606426,70,152600
-1.1,606888,70,152700
-1.2,607386,70,152800
-1.2,607832,70,152900
-1.3,608311,70,153000
-1.1,608815,70,153100
-1.0,609292,70,153200
-1.0,609725,70,153300
-1.3,610199,70,153400
-0.8,610641,70,153500
-1.0,611142,70,153600
-0.9,611607,70,153700
-1.1,612113,70,153800
-1.4,612643,69,153900
-1.1,613107,69,154000
-0.9,613524,69,154100
-1.3,614013,69,154200
-1.0,614519,69,154300
-1.0,614959,69,154400
-1.1,615476,69,154500
-1.0,615921,69,154600
-1.0,616382,69,154700
-0.9,616862,69,154800
-1.1,617300,69,154900
-0.9,617752,69,155000
-1.0,618190,69,155100
-0.9,618667,69,155200
-1.1,619154,69,155300
-0.9,619598,69,155400
-1.0,619999,69,155500
-1.1,620443,69,155600
-1.0,620865,69,155700
-0.9,621329,69,155800
-1.0,621803,69,155900
-1.0,622260,69,156000
-1.0,622752,69,156100
-1.0,623163,69,156200
-1.0,623588,69,156300
-0.9,624004,69,156400
-0.9,624448,69,156500
-0.9,624909,69,156600
-1.3,625402,69,156700
-1.2,625914,69,156800
-0.9,626352,69,156900
-1.3,626834,69,157000
-0.9,627287,69,157100
-1.2,627765,69,157200
-0.9,628212,69,157300
-0.9,628675,69,157400
-1.3,629164,69,157500
-1.0,629695,69,157600
-1.1,630204,69,157700
-1.1,630633,69,157800
-1.2,631125,69,157900
-1.1,631611,69,158000
-0.7,632042,69,158100
-1.0,632466,69,158200
-1.1,632967,68,158300
-1.2,633439,68,158400
-1.0,633903,68,158500
-0.9,634358,68,158600
-1.0,634829,68,158700
-0.9,635265,68,158800
-1.1,635726,68,158900
-1.0,636232,68,159000
-1.0,636663,68,159100
-1.1,637198,68,159200
-1.1,637714,68,159300
-1.0,638263,68,159400
-1.2,638742,68,159500
-1.1,639239,68,159600
-0.9,639704,68,159700
-1.1,640194,68,159800
-1.0,640656,68,159900
-1.0,641153,68,160000
-1.0,641616,68,160100
-1.0,642139,68,160200
-1.2,642679,68,160300
-1.1,643143,68,160400
-1.1,643612,68,160500
-0.9,644084,68,160600
-1.0,644651,68,160700
-1.1,645127,68,160800
-1.1,645603,68,160900
-0.9,646046,68,161000
-0.9,646467,68,161100
-0.9,646916,68,161200
-1.1,647380,68,161300
-0.8,647827,68,161400
-1.1,648268,68,161500
-1.3,648773,68,161600
-1.1,649251,68,161700
-0.9,649700,68,161800
-1.1,650235,68,161900
-1.4,650697,68,162000
-1.2,651170,68,162100
-1.2,651637,68,162200
-1.2,652153,68,162300
-1.2,652605,68,162400
-1.1,653085,67,162500
-1.3,653591,67,162600
-1.0,654044,67,162700
-1.0,654462,67,162800
-0.9,654950,67,162900
-0.9,655386,67,163000
-1.0,655849,67,163100
-1.2,656285,67,163200
-1.0,656796,67,163300
-1.0,657318,67,163400
-1.2,657841,67,163500
-1.0,658346,67,163600
-1.0,658855,67,163700
-1.0,659272,67,163800
-1.2,659765,67,163900
-1.2,660218,67,164000
-0.9,660702,67,164100
-0.9,661133,67,164200
-1.1,661599,67,164300
-1.0,662069,67,164400
-0.8,662493,67,164500
-1.3,662985,67,164600
-1.1,663489,67,164700
-1.2,663971,67,164800
-1.0,664415,67,164900
-1.1,664923,67,165000
-1.1,665389,67,165100
-0.9,665852,67,165200
-1.1,666333,67,165300
-1.0,666757,67,165400
-1.1,667217,67,165500
-0.9,667674,67,165600
-1.0,668114,67,165700
-0.9,668613,67,165800
-1.4,669122,67,165900
-0.8,669568,67,166000
-1.1,669985,67,166100
-1.1,670442,67,166200
-0.9,670921,67,166300
-1.1,671369,67,166400
-1.1,671852,67,166500
-1.0,672340,67,166600
-0.9,672845,67,166700
-1.3,673309,67,166800
-1.2,673794,66,166900
-0.9,674282,66,167000
-0.9,674750,66,167100
-0.8,675196,66,167200
-1.3,675681,66,167300
-1.0,676162,66,167400
-1.0,676619,66,167500
-1.1,677086,66,167600
-1.0,677541,66,167700
-1.0,677974,66,167800
-1.0,678491,66,167900
-1.1,679011,66,168000
-1.3,679504,66,168100
-1.1,679961,66,168200
-1.2,680521,66,168300
-1.2,680992,66,168400
-0.8,681520,66,168500
-0.8,682030,66,168600
-1.1,682566,66,168700
-1.3,683082,66,168800
-0.9,683583,66,168900
-1.0,684052,66,169000
-1.0,684587,66,169100
-1.1,685077,66,169200
-1.1,685536,66,169300
-0.7,685979,66,169400
-1.2,686494,66,169500
-0.9,686947,66,169600
-1.3,687430,66,169700
-0.6,687895,66,169800
-1.3,688409,66,169900
-1.2,688871,66,170000
-1.2,689360,66,170100
-0.8,689810,66,170200
-0.8,690264,66,170300
-0.9,690679,66,170400
-1.0,691156,66,170500
-1.3,691638,66,170600
-0.9,692096,66,170700
-1.0,692513,66,170800
-0.9,692986,66,170900
-1.2,693474,66,171000
-1.2,693984,65,171100
-1.2,694453,65,171200
-0.9,694884,65,171300
-1.1,695327,65,171400
-1.1,695813,65,171500
-1.0,696251,65,171600
-1.1,696759,65,171700
-1.1,697237,65,171800
-0.9,697685,65,171900
-1.1,698151,65,172000
-1.1,698636,65,172100
-1.0,699190,65,172200
-0.9,699675,65,172300
-1.1,700221,65,172400
-1.2,700739,65,172500
-1.2,701247,65,172600
-1.3,701772,65,172700
-1.2,702293,65,172800
-1.2,702775,65,172900
-1.3,703272,65,173000
-1.4,703743,65,173100
-1.2,704224,65,173200
-1.3,704774,65,173300
-1.0,705231,65,173400
-1.1,705705,65,173500
-0.9,706147,65,173600
-0.9,706646,65,173700
-1.1,707134,65,173800
-1.0,707695,65,173900
-1.0,708163,65,174000
-0.9,708599,65,174100
-0.8,709104,65,174200
-1.1,709616,65,174300
-1.0,710118,65,174400
-1.2,710664,65,174500
-0.9,711173,65,174600
-0.9,711618,65,174700
-1.0,712083,65,174800
-1.0,712537,65,174900
-1.2,713009,65,175000
-1.3,713540,65,175100
-1.2,713994,65,175200
-1.0,714444,64,175300
-1.1,714910,64,175400
-1.4,715460,64,175500
-1.1,715989,64,175600
-1.2,716477,64,175700
-1.0,716922,64,175800
-1.1,717433,64,175900
-1.1,717897,64,176000
-1.2,718386,64,176100
-1.0,718878,64,176200
-1.3,719368,64,176300
-1.0,719873,64,176400
-1.0,720350,64,176500
-1.2,720832,64,176600
-1.0,721330,64,176700
-1.0,721791,64,176800
-1.2,722272,64,176900
-1.3,722755,64,177000
-0.8,723276,64,177100
-0.9,723806,64,177200
-1.0,724233,64,177300
-1.0,724784,64,177400
-1.1,725290,64,177500
-0.9,725775,64,177600
-1.2,726258,64,177700
-1.1,726772,64,177800
-0.8,727248,64,177900
-0.9,727694,64,178000
-1.0,728137,64,178100
-1.0,728672,64,178200
-0.9,729122,64,178300
-1.0,729634,64,178400
-0.9,730165,64,178500
-1.1,730628,64,178600
-0.9,731075,64,178700
-1.1,731569,64,178800
-0.9,732083,64,178900
-1.3,732595,64,179000
-1.1,733056,64,179100
-1.1,733589,64,179200
-0.9,734040,64,179300
-1.2,734502,64,179400
-1.1,735011,63,179500
-1.1,735529,63,179600
-1.0,735985,63,179700
-0.9,736492,63,179800
-0.9,737015,63,179900
-1.3,737525,63,180000
-0.9,738017,63,180100
-1.2,738546,63,180200
-1.0,739076,63,180300
-1.1,739551,63,180400
-1.1,740049,63,180500
-0.9,740510,63,180600
-1.0,741017,63,180700
-1.0,741551,63,180800
-0.9,742035,63,180900
-1.0,742508,63,181000
-0.9,743010,63,181100
-0.8,743514,63,181200
-0.9,743964,63,181300
-1.0,744471,63,181400
-0.9,745016,63,181500
-0.9,745470,63,181600
-0.9,745977,63,181700
-1.1,746471,63,181800
-1.0,746949,63,181900
-0.7,747425,63,182000
-1.0,747902,63,182100
-1.3,748440,63,182200
-0.9,748907,63,182300
-0.9,749404,63,182400
-0.7,749881,63,182500
-1.0,750399,63,182600
-1.0,750921,63,182700
-0.8,751431,63,182800
-1.0,751894,63,182900
-1.1,752420,63,183000
-1.0,752907,63,183100
-1.0,753400,63,183200
-1.2,753925,63,183300
-1.1,754386,63,183400
-1.2,754911,63,183500
-1.0,755426,62,183600
-0.9,755933,62,183700
-0.9,756449,62,183800
-0.9,756950,62,183900
-0.8,757417,62,184000
-0.9,757899,62,184100
-0.9,758390,62,184200
-0.9,758943,62,184300
-1.0,759406,62,184400
-0.8,759906,62,184500
-0.8,760377,62,184600
-1.0,760833,62,184700
-1.0,761351,62,184800
-0.8,761817,62,184900
-0.9,762268,62,185000
-0.9,762747,62,185100
-1.2,763332,62,185200
-1.0,763763,62,185300
-0.9,764291,62,185400
-1.0,764824,62,185500
-0.9,765390,62,185600
-0.8,765929,62,185700
-1.0,766413,62,185800
-1.0,766914,62,185900
-1.0,767403,62,186000
-1.0,767843,62,186100
-0.8,768363,62,186200
-1.2,768886,62,186300
-1.0,769361,62,186400
-0.9,769872,62,186500
-1.1,770409,62,186600
-0.7,770895,62,186700
-0.9,771460,62,186800
-0.9,771941,62,186900
-0.9,772467,62,187000
-1.0,773038,62,187100
-0.9,773549,62,187200
-1.0,774024,62,187300
-1.1,774512,62,187400
-0.9,775039,62,187500
-0.9,775546,61,187600
-1.0,776042,61,187700
-1.2,776608,61,187800
-0.9,777106,61,187900
-0.9,777631,61,188000
-1.1,778135,61,188100
-0.9,778598,61,188200
-0.9,779020,61,188300
-0.7,779575,61,188400
-1.2,780063,61,188500
-1.2,780602,61,188600
-0.8,781105,61,188700
-0.9,781542,61,188800
-1.0,782026,61,188900
-0.8,782525,61,189000
-0.8,783093,61,189100
-0.8,783634,61,189200
-0.9,784120,61,189300
-1.1,784632,61,189400
-0.9,785111,61,189500
-0.8,785600,61,189600
-0.7,786076,61,189700
-0.9,786586,61,189800
-0.9,787136,61,189900
-0.9,787620,61,190000
-0.9,788084,61,190100
-1.1,788636,61,190200
-0.9,789100,61,190300
-1.0,789591,61,190400
-1.0,790063,61,190500
-1.2,790606,61,190600
-0.9,791116,61,190700
-0.8,791665,61,190800
-1.1,792205,61,190900
-1.1,792674,61,191000
-1.2,793165,61,191100
-0.9,793747,61,191200
-1.3,794252,61,191300
-1.0,794742,61,191400
-0.9,795276,61,191500
-1.2,795845,61,191600
-0.9,796399,60,191700
-0.8,796930,60,191800
-1.0,797402,60,191900
-0.8,797894,60,192000
-0.9,798380,60,192100
-0.9,798894,60,192200
-0.9,799371,60,192300
-0.9,799862,60,192400
-1.1,800381,60,192500
-1.2,800888,60,192600
-1.1,801394,60,192700
-1.3,801910,60,192800
-1.2,802369,60,192900
-1.4,802919,60,193000
-1.1,803484,60,193100
-1.2,803984,60,193200
-1.2,804546,60,193300
-1.1,805050,60,193400
-1.1,805539,60,193500
-1.4,806085,60,193600
-1.2,806571,60,193700
-1.2,807114,60,193800
-1.2,807632,60,193900
-0.9,808120,60,194000
-1.3,808654,60,194100
-0.9,809148,60,194200
-1.0,809605,60,194300
-0.9,810146,60,194400
-0.9,810630,60,194500
-0.9,811095,60,194600
-1.1,811624,60,194700
-1.0,812073,60,194800
-0.9,812635,60,194900
-1.1,813175,60,195000
-1.0,813672,60,195100
-1.0,814237,60,195200
-0.8,814756,60,195300
-0.9,815270,60,195400
-0.9,815755,60,195500
-0.9,816250,60,195600
-1.1,816789,59,195700
-0.9,817333,59,195800
-0.9,817875,59,195900
-1.3,818399,59,196000
-1.0,818951,59,196100
-0.9,819506,59,196200
-1.0,820080,59,196300
-1.0,820662,59,196400
-0.8,821190,59,196500
-1.0,821747,59,196600
-0.8,822327,59,196700
-0.9,822926,59,196800
-0.8,823446,59,196900
-0.8,823993,59,197000
-1.0,824570,59,197100
-1.0,825044,59,197200
-1.0,825559,59,197300
-0.8,826039,59,197400
-0.7,826547,59,197500
-1.0,827082,59,197600
-0.8,827599,59,197700
-1.0,828084,59,197800
-0.8,828598,59,197900
-1.1,829089,59,198000
-0.9,829570,59,198100
-1.2,830140,59,198200
-0.8,830625,59,198300
-0.7,831127,59,198400
-1.1,831665,59,198500
-0.7,832161,59,198600
-1.2,832688,59,198700
-1.0,833238,59,198800
-1.1,833792,59,198900
-0.8,834333,59,199000
-0.9,834841,59,199100
-0.8,835287,59,199200
-1.1,835833,59,199300
-1.0,836399,59,199400
-0.9,836911,58,199500
-0.9,837446,58,199600
-1.1,837867,58,199700
-1.0,838379,58,199800
-0.9,838895,58,199900
-0.9,839392,58,200000
-1.0,839957,58,200100
-0.9,840487,58,200200
-0.8,840986,58,200300
-0.9,841549,58,200400
-0.7,842124,58,200500
-1.0,842689,58,200600
-0.9,843241,58,200700
-1.2,843744,58,200800
-1.2,844247,58,200900
-1.1,844774,58,201000
-1.1,845339,58,201100
-1.0,845894,58,201200
-1.1,846443,58,201300
-1.1,846928,58,201400
-0.8,847479,58,201500
-0.7,848009,58,201600
-1.2,848551,58,201700
-0.9,849022,58,201800
-1.0,849639,58,201900
-1.0,850222,58,202000
-0.7,850766,58,202100
-1.0,851373,58,202200
-0.9,851933,58,202300
-0.9,852569,58,202400
-1.0,853130,58,202500
-0.9,853698,58,202600
-0.8,854198,58,202700
-1.0,854726,58,202800
-0.8,855216,58,202900
-0.9,855741,58,203000
-0.9,856291,58,203100
-1.3,856885,58,203200
-0.7,857438,57,203300
-0.9,857921,57,203400
-1.0,858393,57,203500
-0.9,858941,57,203600
-0.9,859495,57,203700
-0.7,859989,57,203800
-1.0,860533,57,203900
-0.8,861061,57,204000
-1.1,861571,57,204100
-0.8,862050,57,204200
-1.0,862589,57,204300
-0.9,863141,57,204400
-0.9,863645,57,204500
-1.0,864149,57,204600
-1.0,864741,57,204700
-0.9,865264,57,204800
-1.0,865838,57,204900
-0.8,866416,57,205000
-1.0,866915,57,205100
-0.9,867449,57,205200
-1.1,867992,57,205300
-0.8,868494,57,205400
-0.8,868998,57,205500
-1.0,869569,57,205600
-0.9,870093,57,205700
-1.0,870651,57,205800
-0.9,871125,57,205900
-0.9,871727,57,206000
-1.0,872263,57,206100
-0.9,872765,57,206200
-0.9,873297,57,206300
-0.9,873840,57,206400
-0.9,874367,57,206500
-1.1,874943,57,206600
-1.0,875472,57,206700
-0.8,875951,57,206800
-1.1,876518,57,206900
-1.0,877023,57,207000
-0.9,877599,56,207100
-0.6,878205,56,207200
-0.9,878711,56,207300
-1.1,879286,56,207400
-0.8,879899,56,207500
-0.8,880421,56,207600
-0.7,880959,56,207700
-0.7,881452,56,207800
-1.0,882032,56,207900
-0.9,882559,56,208000
-0.9,883056,56,208100
-0.8,883500,56,208200
-1.2,884085,56,208300
-0.8,884626,56,208400
-0.8,885141,56,208500
-1.0,885621,56,208600
-1.0,886148,56,208700
-1.0,886664,56,208800
-1.0,887232,56,208900
-0.9,887825,56,209000
-1.0,888368,56,209100
-0.8,888938,56,209200
-0.7,889524,56,209300
-1.0,890114,56,209400
-1.1,890682,56,209500
-0.9,891197,56,209600
-0.9,891724,56,209700
-1.1,892241,56,209800
-0.9,892738,56,209900
-0.7,893248,56,210000
-1.0,893839,56,210100
-1.0,894461,56,210200
-1.0,895023,56,210300
-0.9,895525,56,210400
-1.0,896092,56,210500
-0.9,896713,56,210600
-0.9,897240,56,210700
